ID,URL,Source_Domain,Source_Type,Title,Snippet,Publish_Date,Category_Guess,Score,Reason,Status,Collected_By,Added_On,Last_Checked,RepFlag,has_CVE,has_TID,has_IOC,has_MiningTok,has_NFSTok,has_SSHTok,SigFlag,Quality2,Quality4,__SelectedCategory
,https://www.huntress.com/blog/recutting-the-kerberos-diamond-ticket,www.huntress.com,RSS,Recutting the Kerberos Diamond Ticket,"Clear up common misconceptions about the Kerberos Diamond Ticket and learn how to refine the technique for better OPSEC, including more realistic PAC details and support for service tickets. You’ll learn how to apply the idea securely to both Ticket Granting Tickets and Service Tickets, creating forgeries that blend in more effectively with legitimate Kerberos traffic. The result is a stealthier alternative to traditional Silver Tickets and a more convincing method that raises the bar for Kerberos forgeries.",2025-06-25T05:00:00+00:00,SSH & Credential Abuse,0.6443,"dom_w=0.75, rec=1.0, cat_hits=1, sig=0",New,,2025-09-05T19:23:41.074899,,1,0,0,0,0,0,1,1,2,1,SSH & Credential Abuse
,https://www.huntress.com/blog/perfmon-what-is-it-good-for,www.huntress.com,RSS,PerfMon! What Is It Good For? | Huntress,"Explore how Performance Monitor (PerfMon) counters can be used as alternative methods for detecting Kerberos roasting attacks, moving beyond the traditional reliance on Windows Events 4768/4769.",2025-01-23T00:00:00+00:00,SSH & Credential Abuse,0.6412,"dom_w=0.75, rec=0.98, cat_hits=1, sig=0",New,,2025-09-05T19:23:41.078063,,1,0,0,0,0,0,1,1,2,1,SSH & Credential Abuse
,https://www.huntress.com/blog/hunting-for-m365-password-spraying,www.huntress.com,RSS,Hunting for M365 Password Spraying | Huntress,"Join Huntress Threat Hunters as they unpack the password-spraying techniques of threat actors, exposing how they target everything from small businesses to giants like Microsoft.",2024-10-03T00:00:00+00:00,SSH & Credential Abuse,0.6389,"dom_w=0.75, rec=0.98, cat_hits=1, sig=0",New,,2025-09-05T19:23:41.079924,,1,0,0,0,0,0,1,1,2,1,SSH & Credential Abuse
,https://krebsonsecurity.com/2025/09/gop-cries-censorship-over-spam-filters-that-work/,krebsonsecurity.com,RSS,GOP Cries Censorship Over Spam Filters That Work,"The chairman of the Federal Trade Commission (FTC) last week sent a letter to Google's CEO demanding to know why Gmail was blocking messages from Republican senders while allegedly failing to block similar missives supporting Democrats. The letter followed media reports accusing Gmail of disproportionately flagging messages from the GOP fundraising platform WinRed and sending them to the spam folder. But according to experts who track daily spam volumes worldwide, WinRed's messages are getting blocked more because its methods of blasting email are increasingly way more spammy than that of ActBlue, the fundraising platform for Democrats.",2025-09-06T03:23:35+00:00,SSH & Credential Abuse,0.6633,"dom_w=0.8, rec=1.0, cat_hits=1, sig=0",New,,2025-09-08T23:33:40.702622,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.sentinelone.com/labs/akirabot-ai-powered-bot-bypasses-captchas-spams-websites-at-scale/,www.sentinelone.com,RSS,"AkiraBot | AI-Powered Bot Bypasses CAPTCHAs, Spams Websites At Scale",AkiraBot uses OpenAI to generate custom outreach messages to spam chat widgets and website contact forms at scale.,2025-04-09T15:00:36+00:00,SSH & Credential Abuse,0.6603,"dom_w=0.8, rec=0.99, cat_hits=1, sig=0",New,,2025-09-05T19:23:47.478411,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.huntress.com/blog/what-is-multi-factor-authentication,www.huntress.com,RSS,What Is Multi-Factor Authentication (MFA)? | Huntress,"Understand the multiple uses for multi-factor authentication, plus why it’s important for cybersecurity and how to implement it at your organization.",2025-09-05T15:00:00+00:00,SSH & Credential Abuse,0.6458,"dom_w=0.75, rec=1.0, cat_hits=1, sig=0",New,,2025-09-05T19:23:41.073123,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.huntress.com/blog/debunking-microsoft-365-identity-myths,www.huntress.com,RSS,Debunking Microsoft 365 & Identity Myths,"Don’t fall for common Microsoft 365 identity security myths. Here, Huntress debunks misconceptions around logins, MFA, Conditional Access, Impossible Travel, and security tuning.",2025-09-02T05:00:00+00:00,SSH & Credential Abuse,0.6458,"dom_w=0.75, rec=1.0, cat_hits=1, sig=0",New,,2025-09-05T19:23:41.073242,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.schneier.com/blog/archives/2025/09/indirect-prompt-injection-attacks-against-llm-assistants.html,www.schneier.com,RSS,Indirect Prompt Injection Attacks Against LLM Assistants,"<p>Really good <a href=""https://sites.google.com/view/invitation-is-all-you-need/home"">research</a> on practical attacks against LLM agents.</p>
<blockquote><p>&#8220;<a href=""https://arxiv.org/abs/2508.12175"">Invitation Is All You Need! Promptware Attacks Against LLM-Powered Assistants in Production Are Practical and Dangerous</a>&#8221;</p>
<p><b>Abstract:</b> The growing integration of LLMs into applications has introduced new security risks, notably known as Promptware­&#8212;maliciously engineered prompts designed to manipulate LLMs to compromise the CIA triad of these applications. While prior research warned about a potential shift in the threat landscape for LLM-powered applications, the risk posed by Promptware is frequently perceived as low. In this paper, we investigate the risk Promptware poses to users of Gemini-powered assistants (web application, mobile application, and Google Assistant). We propose a novel Threat Analysis and Risk Assessment (TARA) framework to assess Promptware risks for end users. Our analysis focuses on a new variant of Promptware called Targeted Promptware Attacks, which leverage indirect prompt injection via common user interactions such as emails, calendar invitations, and shared documents. We demonstrate 14 attack scenarios applied against Gemini-powered assistants across five identified threat classes: Short-term Context Poisoning, Permanent Memory Poisoning, Tool Misuse, Automatic Agent Invocation, and Automatic App Invocation. These attacks highlight both digital and physical consequences, including spamming, phishing, disinformation campaigns, data exfiltration, unapproved user video streaming, and control of home automation devices. We reveal Promptware’s potential for on-device lateral movement, escaping the boundaries of the LLM-powered application, to trigger malicious actions using a device’s applications. Our TARA reveals that 73% of the analyzed threats pose High-Critical risk to end users. We discuss mitigations and reassess the risk (in response to deployed mitigations) and show that the risk could be reduced significantly to Very Low-Medium. We disclosed our findings to Google, which deployed dedicated mitigations...</p></blockquote>",2025-09-03T11:00:47+00:00,SSH & Credential Abuse,0.6457,"dom_w=0.75, rec=1.0, cat_hits=1, sig=0",New,,2025-09-08T23:34:24.009525,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.huntress.com/blog/improving-security-with-sso-and-mfa,www.huntress.com,RSS,"SSO vs. MFA: Key Differences, Compared + Explained | Huntress",SSO vs. MFA: Why choose between the two? Learn how both single sign-on and multi-factor authentication can improve your cybersecurity posture.,2025-08-07T17:00:00+00:00,SSH & Credential Abuse,0.6452,"dom_w=0.75, rec=1.0, cat_hits=1, sig=0",New,,2025-09-05T19:23:41.073971,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.huntress.com/blog/demystifying-multi-factor-authentication-for-businesses,www.huntress.com,RSS,"MFA for Business: Benefits, Methods & Why It Still Matters","MFA for business isn’t a silver bullet. But it’s close! Learn the benefits, MFA methods, and how to make it work without the usual headaches.",2025-07-23T05:00:00+00:00,SSH & Credential Abuse,0.6449,"dom_w=0.75, rec=1.0, cat_hits=1, sig=0",New,,2025-09-05T19:23:41.074267,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.huntress.com/blog/huntress-top-cyber-hygiene-tips,www.huntress.com,RSS,Top Cyber Hygiene Tips for Better Digital Security,"Secure your systems with these essential cyber hygiene tips, from using MFA to patching software and spotting phishing scams. Stay safe. Stay updated.",2025-07-08T05:00:00+00:00,SSH & Credential Abuse,0.6446,"dom_w=0.75, rec=1.0, cat_hits=1, sig=0",New,,2025-09-05T19:23:41.074646,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.huntress.com/blog/brute-force-or-something-more-ransomware-initial-access-brokers-exposed,www.huntress.com,RSS,Ransomware Initial Access Brokers Exposed,"Discover how a seemingly simple brute force attack led to the uncovering of a suspected ransomware-as-a-service operation. This ecosystem appears to be leveraged by initial access brokers, driving an illicit and complex network of cybercrime.",2025-04-10T05:00:00+00:00,SSH & Credential Abuse,0.6428,"dom_w=0.75, rec=0.99, cat_hits=1, sig=0",New,,2025-09-05T19:23:41.076857,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.huntress.com/blog/credential-theft-expanding-your-reach,www.huntress.com,RSS,Credential Theft: Expanding Your Reach,"Threat actors compromise endpoints via various means, obtaining initial access via phishing or brute force guessing passwords and logging into the endpoint. Once in, threat actors often look to persist and extend their reach through credential theft, stealing passwords so that they can log in via other accounts and/or log into other endpoints.",2025-04-08T05:00:00+00:00,SSH & Credential Abuse,0.6427,"dom_w=0.75, rec=0.99, cat_hits=1, sig=0",New,,2025-09-05T19:23:41.076966,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.huntress.com/blog/to-mfa-or-not-to-mfa-how-multi-factor-authentication-saves-the-smb,www.huntress.com,RSS,To MFA or Not To MFA: How Multi-factor Authentication Saves the SMB | Huntress,MFA could be the thing that stops your payroll money from disappearing in a wire transaction. So why do we treat it as an optional inconvenience?,2024-11-18T00:00:00+00:00,SSH & Credential Abuse,0.6398,"dom_w=0.75, rec=0.98, cat_hits=1, sig=0",New,,2025-09-05T19:23:41.078925,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.huntress.com/blog/healthcare-in-the-crosshairs-insights-from-our-2024-cyber-threat-report,www.huntress.com,RSS,Healthcare in the Crosshairs: Insights from Our 2024 Cyber Threat Report | Huntress,Explore the latest ransomware and BEC threats targeting healthcare today. And learn how to navigate emerging threats with insights from our 2024 Cyber Threat Report.,2024-06-06T00:00:00+00:00,SSH & Credential Abuse,0.6365,"dom_w=0.75, rec=0.97, cat_hits=1, sig=0",New,,2025-09-05T19:23:41.081986,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://unit42.paloaltonetworks.com/threat-intelligence-interns/,unit42.paloaltonetworks.com,RSS,Why Threat Intelligence: A Conversation With Unit 42 Interns,"<p>Discover what it’s like to be a Threat Intelligence intern at Unit 42, from diving into research to tackling real-world cyber threats.</p>
<p>The post <a href=""https://unit42.paloaltonetworks.com/threat-intelligence-interns/"">Why Threat Intelligence: A Conversation With Unit 42 Interns</a> appeared first on <a href=""https://unit42.paloaltonetworks.com"">Unit 42</a>.</p>",2025-09-02T23:00:57+00:00,SSH & Credential Abuse,0.6325,"dom_w=0.95, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:24.762860,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://unit42.paloaltonetworks.com/model-namespace-reuse/,unit42.paloaltonetworks.com,RSS,Model Namespace Reuse: An AI Supply-Chain Attack Exploiting Model Name Trust,"<p>Model namespace reuse is a potential security risk in the AI supply chain. Attackers can misuse platforms like Hugging Face for remote code execution.</p>
<p>The post <a href=""https://unit42.paloaltonetworks.com/model-namespace-reuse/"">Model Namespace Reuse: An AI Supply-Chain Attack Exploiting Model Name Trust</a> appeared first on <a href=""https://unit42.paloaltonetworks.com"">Unit 42</a>.</p>",2025-09-03T10:00:56+00:00,SSH & Credential Abuse,0.6325,"dom_w=0.95, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:24.762741,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://unit42.paloaltonetworks.com/threat-brief-sap-netweaver-cve-2025-31324/,unit42.paloaltonetworks.com,INDEX,Read now,,2025-09-08T00:00:00+00:00,SSH & Credential Abuse,0.6325,"dom_w=0.95, rec=1.0, cat_hits=0, sig=0",New,,2025-09-08T23:33:24.131859,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://unit42.paloaltonetworks.com/2025-unit-42-global-incident-response-report-social-engineering-edition/,unit42.paloaltonetworks.com,INDEX,,,2025-09-08T00:00:00+00:00,SSH & Credential Abuse,0.6325,"dom_w=0.95, rec=1.0, cat_hits=0, sig=0",New,,2025-09-08T23:33:24.131926,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://unit42.paloaltonetworks.com/retail-hospitality-heists-in-the-digital-age/,unit42.paloaltonetworks.com,RSS,Data Is the New Diamond: Heists in the Digital Age,"<p>Unit 42 explores the similarities between the social engineering and reconnaissance tactics used by financially motivated criminals. </p>
<p>The post <a href=""https://unit42.paloaltonetworks.com/retail-hospitality-heists-in-the-digital-age/"">Data Is the New Diamond: Heists in the Digital Age</a> appeared first on <a href=""https://unit42.paloaltonetworks.com"">Unit 42</a>.</p>",2025-08-26T23:00:23+00:00,SSH & Credential Abuse,0.6323,"dom_w=0.95, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:24.763057,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://unit42.paloaltonetworks.com/introducing-insights/,unit42.paloaltonetworks.com,RSS,Insights: Telling You What We Really Think,"<p>Unit 42 introduces Insights, a new space for fresh thinking and varied content built on trusted expertise.</p>
<p>The post <a href=""https://unit42.paloaltonetworks.com/introducing-insights/"">Insights: Telling You What We Really Think</a> appeared first on <a href=""https://unit42.paloaltonetworks.com"">Unit 42</a>.</p>",2025-08-25T18:00:45+00:00,SSH & Credential Abuse,0.6323,"dom_w=0.95, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:24.763142,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://unit42.paloaltonetworks.com/logit-gap-steering-impact/,unit42.paloaltonetworks.com,RSS,Logit-Gap Steering: A New Frontier in Understanding and Probing LLM Safety,"<p>New research from Unit 42 on logit-gap steering reveals how internal alignment measures can be bypassed, making external AI security vital.</p>
<p>The post <a href=""https://unit42.paloaltonetworks.com/logit-gap-steering-impact/"">Logit-Gap Steering: A New Frontier in Understanding and Probing LLM Safety</a> appeared first on <a href=""https://unit42.paloaltonetworks.com"">Unit 42</a>.</p>",2025-08-20T23:00:15+00:00,SSH & Credential Abuse,0.6322,"dom_w=0.95, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:24.763336,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://unit42.paloaltonetworks.com/muddled-libras-strike-teams/,unit42.paloaltonetworks.com,RSS,Muddled Libra’s Strike Teams: Amalgamated Evil,"<p>A look at the variance within Muddled Libra (aka Scattered Spider, Octo Tempest). Its lack of structure creates multiple teams with distinct skill sets.</p>
<p>The post <a href=""https://unit42.paloaltonetworks.com/muddled-libras-strike-teams/"">Muddled Libra’s Strike Teams: Amalgamated Evil</a> appeared first on <a href=""https://unit42.paloaltonetworks.com"">Unit 42</a>.</p>",2025-08-12T21:00:39+00:00,SSH & Credential Abuse,0.632,"dom_w=0.95, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:24.763624,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://unit42.paloaltonetworks.com/donut-malware-analysis-tutorial/,unit42.paloaltonetworks.com,RSS,A Mega Malware Analysis Tutorial Featuring Donut-Generated Shellcode,"<p>A beginner-friendly tutorial on analyzing .NET malware teaches you how to use common tools, recognize techniques and understand infection chains. </p>
<p>The post <a href=""https://unit42.paloaltonetworks.com/donut-malware-analysis-tutorial/"">A Mega Malware Analysis Tutorial Featuring Donut-Generated Shellcode</a> appeared first on <a href=""https://unit42.paloaltonetworks.com"">Unit 42</a>.</p>",2025-08-14T10:00:46+00:00,SSH & Credential Abuse,0.632,"dom_w=0.95, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:24.763525,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://unit42.paloaltonetworks.com/new-darkcloud-stealer-infection-chain/,unit42.paloaltonetworks.com,RSS,New Infection Chain and ConfuserEx-Based Obfuscation for DarkCloud Stealer,"<p>DarkCloud Stealer's delivery has shifted. We explore three different attack chains that use ConfuserEx obfuscation and a final payload in Visual Basic 6.</p>
<p>The post <a href=""https://unit42.paloaltonetworks.com/new-darkcloud-stealer-infection-chain/"">New Infection Chain and ConfuserEx-Based Obfuscation for DarkCloud Stealer</a> appeared first on <a href=""https://unit42.paloaltonetworks.com"">Unit 42</a>.</p>",2025-08-07T10:00:02+00:00,SSH & Credential Abuse,0.6319,"dom_w=0.95, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:24.763824,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://unit42.paloaltonetworks.com/why-the-focus-on-muddled-libra/,unit42.paloaltonetworks.com,RSS,Muddled Libra: Why Are We So Obsessed With You?,"<p>Muddled Libra gets media attention due to its consistent playbook and unique use of vishing. The group's English fluency is another major factor. </p>
<p>The post <a href=""https://unit42.paloaltonetworks.com/why-the-focus-on-muddled-libra/"">Muddled Libra: Why Are We So Obsessed With You?</a> appeared first on <a href=""https://unit42.paloaltonetworks.com"">Unit 42</a>.</p>",2025-08-06T21:00:54+00:00,SSH & Credential Abuse,0.6319,"dom_w=0.95, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:24.763913,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.bleepingcomputer.com/news/security/icloud-calendar-abused-to-send-phishing-emails-from-apples-servers/,www.bleepingcomputer.com,RSS,iCloud Calendar abused to send phishing emails from Apple’s servers,"iCloud Calendar invites are being abused to send callback phishing emails disguised as purchase notifications directly from Apple's email servers, making them more likely to bypass spam filters to land in targets' inboxes. [...]",2025-09-07T13:10:29-04:00,SSH & Credential Abuse,0.6283,"dom_w=0.7, rec=1.0, cat_hits=1, sig=0",New,,2025-09-08T23:35:21.163166,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.darkreading.com/threat-intelligence/scammers-grok-malicious-links-x,www.darkreading.com,RSS,Scammers Are Using Grok to Spread Malicious Links on X,"It's called &quot;grokking,&quot; and gives spammers a way to skirt X's ban on links in promoted posts and reach larger audiences than ever before.",2025-09-05T15:41:48+00:00,SSH & Credential Abuse,0.6283,"dom_w=0.7, rec=1.0, cat_hits=1, sig=0",New,,2025-09-08T23:34:28.527844,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.huntress.com/blog/is-there-a-right-way-to-set-up-two-factor-authentication,www.huntress.com,RSS,Is There a Right Way to Set Up Two-Factor Authentication? | Huntress,"In this blog, we aim to answer the question: how easy is it for hackers to circumvent two-factor authentication? We look at their tricks to learn the best way to set up 2FA.",2021-11-30T00:00:00+00:00,SSH & Credential Abuse,0.6186,"dom_w=0.75, rec=0.91, cat_hits=1, sig=0",New,,2025-09-05T19:23:41.092410,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://azure.microsoft.com/en-us/blog/azure-mandatory-multifactor-authentication-phase-2-starting-in-october-2025/,www.microsoft.com,RSS,Azure mandatory multifactor authentication: Phase 2 starting in October 2025,"<p>Microsoft Azure is announcing the start of Phase 2 multi-factor authentication enforcement at the Azure Resource Manager layer, starting October 1, 2025.</p>
<p>The post <a href=""https://azure.microsoft.com/en-us/blog/azure-mandatory-multifactor-authentication-phase-2-starting-in-october-2025/"">Azure mandatory multifactor authentication: Phase 2 starting in October 2025</a> appeared first on <a href=""https://www.microsoft.com/en-us/security/blog"">Microsoft Security Blog</a>.</p>",2025-09-05T15:00:00+00:00,SSH & Credential Abuse,0.615,"dom_w=0.9, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:36.122243,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://blog.talosintelligence.com/from-summer-camp-to-grind-season/,blog.talosintelligence.com,RSS,From summer camp to grind season,"Bill takes thoughtful look at the transition from summer camp to grind season, explores the importance of mental health and reflects on AI psychiatry.",2025-09-04T18:02:14+00:00,SSH & Credential Abuse,0.615,"dom_w=0.9, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.264831,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://blog.talosintelligence.com/link-up-lift-up-level-up/,blog.talosintelligence.com,RSS,"Link up, lift up, level up","This week, Joe encourages you to find your community in cybersecurity and make the effort to grow, network and hack stuff together.",2025-08-28T18:00:19+00:00,SSH & Credential Abuse,0.6148,"dom_w=0.9, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.264900,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://blog.talosintelligence.com/libbiosig-tenda-sail-pdf-xchange-foxit-vulnerabilities/,blog.talosintelligence.com,RSS,"Libbiosig, Tenda, SAIL, PDF XChange, Foxit vulnerabilities","<p>Cisco Talos&#x2019; Vulnerability Discovery &amp; Research team recently disclosed ten vulnerabilities in BioSig Libbiosig, nine in Tenda AC6 Router, eight in SAIL, two in PDF-XChange Editor, and one in a Foxit PDF Reader.</p><p>The vulnerabilities mentioned in this blog post have been patched by their respective vendors, all in</p>",2025-08-27T18:07:18+00:00,SSH & Credential Abuse,0.6148,"dom_w=0.9, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.264981,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.microsoft.com/en-us/security/blog/2025/08/27/microsoft-ranked-number-one-in-modern-endpoint-security-market-share-third-year-in-a-row/,www.microsoft.com,RSS,Microsoft ranked number one in modern endpoint security market share third year in a row,"<p>For a third year a row, Microsoft has been named the number one leader for endpoint security market share, as featured in a new IDC report.</p>
<p>The post <a href=""https://www.microsoft.com/en-us/security/blog/2025/08/27/microsoft-ranked-number-one-in-modern-endpoint-security-market-share-third-year-in-a-row/"">Microsoft ranked number one in modern endpoint security market share third year in a row</a> appeared first on <a href=""https://www.microsoft.com/en-us/security/blog"">Microsoft Security Blog</a>.</p>",2025-08-27T15:00:00+00:00,SSH & Credential Abuse,0.6148,"dom_w=0.9, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:36.122455,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://blog.talosintelligence.com/static-tundra/,blog.talosintelligence.com,RSS,Russian state-sponsored espionage group Static Tundra compromises unpatched end-of-life network devices,"A Russian state-sponsored group, Static Tundra, is exploiting an old Cisco IOS vulnerability to compromise unpatched network devices worldwide, targeting key sectors for intelligence gathering.",2025-08-20T13:00:39+00:00,SSH & Credential Abuse,0.6147,"dom_w=0.9, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.265113,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://blog.talosintelligence.com/jj-cummings-the-art-of-controlling-information/,blog.talosintelligence.com,RSS,JJ Cummings: The art of controlling information,"Get an inside look at how JJ Cummings helped build and lead one of Cisco Talos’ most impactful security teams, and discover what drives him to stay at the forefront of threat intelligence.",2025-08-19T10:00:27+00:00,SSH & Credential Abuse,0.6146,"dom_w=0.9, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.265243,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://blog.talosintelligence.com/uat-7237-targets-web-hosting-infra/,blog.talosintelligence.com,RSS,UAT-7237 targets Taiwanese web hosting infrastructure,"Cisco Talos discovered UAT-7237, a Chinese-speaking advanced persistent threat (APT) group active since at least 2022, which has significant overlaps with UAT-5918.",2025-08-15T10:00:56+00:00,SSH & Credential Abuse,0.6146,"dom_w=0.9, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.265307,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.microsoft.com/en-us/security/blog/2025/08/18/dissecting-pipemagic-inside-the-architecture-of-a-modular-backdoor-framework/,www.microsoft.com,RSS,Dissecting PipeMagic: Inside the architecture of a modular backdoor framework,"<p>A comprehensive technical deep dive on PipeMagic, a highly modular backdoor used by Storm-2460 masquerading as a legitimate open-source ChatGPT Desktop Application. Beneath its disguise, PipeMagic is a sophisticated malware framework designed for flexibility and persistence. Once deployed, it can dynamically execute payloads while maintaining robust command and control (C2) communication via a dedicated networking module.  </p>
<p>The post <a href=""https://www.microsoft.com/en-us/security/blog/2025/08/18/dissecting-pipemagic-inside-the-architecture-of-a-modular-backdoor-framework/"">Dissecting PipeMagic: Inside the architecture of a modular backdoor framework</a> appeared first on <a href=""https://www.microsoft.com/en-us/security/blog"">Microsoft Security Blog</a>.</p>",2025-08-18T15:00:00+00:00,SSH & Credential Abuse,0.6146,"dom_w=0.9, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:36.122858,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://blog.talosintelligence.com/microsoft-patch-tuesday-august-2025/,blog.talosintelligence.com,RSS,Microsoft Patch Tuesday for August 2025 — Snort rules and prominent vulnerabilities,"Microsoft has released its monthly security update for August 2025, which includes 111 vulnerabilities affecting a range of products, including 13 that Microsoft marked as “critical”.",2025-08-12T19:39:19+00:00,SSH & Credential Abuse,0.6145,"dom_w=0.9, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.265509,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://blog.talosintelligence.com/what-happened-in-vegas-that-you-actually-want-to-know-about/,blog.talosintelligence.com,RSS,What happened in Vegas (that you actually want to know about),"Hazel braves Vegas, overpriced water and the Black Hat maze to bring you Talos’ latest research — including a deep dive into the PS1Bot malware campaign.",2025-08-14T18:00:01+00:00,SSH & Credential Abuse,0.6145,"dom_w=0.9, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.265371,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://blog.talosintelligence.com/ps1bot-malvertising-campaign/,blog.talosintelligence.com,RSS,"Malvertising campaign leads to PS1Bot, a multi-stage malware framework","Cisco Talos has observed an ongoing malware campaign that seeks to infect victims with a multi-stage malware framework, implemented in PowerShell and C#, which we are referring to as “PS1Bot.”",2025-08-12T20:00:09+00:00,SSH & Credential Abuse,0.6145,"dom_w=0.9, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.265440,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.microsoft.com/en-us/security/blog/2025/08/13/connect-with-the-security-community-at-microsoft-ignite-2025/,www.microsoft.com,RSS,Connect with the security community at Microsoft Ignite 2025,"<p>Join us at Microsoft Ignite 2025 for a week of immersive learning, hands-on experiences, and strategic insights tailored for security leaders, practitioners, and innovators.</p>
<p>The post <a href=""https://www.microsoft.com/en-us/security/blog/2025/08/13/connect-with-the-security-community-at-microsoft-ignite-2025/"">Connect with the security community at Microsoft Ignite 2025</a> appeared first on <a href=""https://www.microsoft.com/en-us/security/blog"">Microsoft Security Blog</a>.</p>",2025-08-13T16:00:00+00:00,SSH & Credential Abuse,0.6145,"dom_w=0.9, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:36.122936,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.microsoft.com/en-us/security/blog/2025/08/12/dows-125-year-legacy-innovating-with-ai-to-secure-a-long-future/,www.microsoft.com,RSS,Dow’s 125-year legacy: Innovating with AI to secure a long future,"<p>Microsoft recently spoke with Mario Ferket, Chief Information Security Officer for Dow, about the company’s approach to AI in security.</p>
<p>The post <a href=""https://www.microsoft.com/en-us/security/blog/2025/08/12/dows-125-year-legacy-innovating-with-ai-to-secure-a-long-future/"">Dow&#8217;s 125-year legacy: Innovating with AI to secure a long future</a> appeared first on <a href=""https://www.microsoft.com/en-us/security/blog"">Microsoft Security Blog</a>.</p>",2025-08-12T16:00:00+00:00,SSH & Credential Abuse,0.6145,"dom_w=0.9, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:36.123020,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
