URL,Title,Source_Domain,Publish_Date,Score,RepFlag,SigFlag,Quality2,Quality4,has_CVE,has_TID,has_IOC
https://redcanary.com/blog/threat-detection/mdr-questions/,12 questions to ask before you buy MDR,redcanary.com,2025-08-14T14:39:59+00:00,0.597,1,0,1,1,0,0,0
https://redcanary.com/blog/threat-detection/2025-threat-detection-report-midyear/,Ranking the top threats and techniques for the first half of 2025,redcanary.com,2025-08-05T12:56:51+00:00,0.5969,1,0,1,1,0,0,0
https://redcanary.com/blog/news-events/red-canary-cfp-tracker-august-2025/,Red Canary CFP tracker: August 2025,redcanary.com,2025-08-04T18:47:19+00:00,0.5969,1,0,1,1,0,0,0
https://redcanary.com/blog/security-operations/office-hours-july-2025/,Here’s what you missed on Office Hours: July 2025,redcanary.com,2025-07-31T15:22:38+00:00,0.5968,1,0,1,1,0,0,0
https://blog.didierstevens.com/2025/07/01/overview-of-content-published-in-june-10/,Overview of Content Published in June,blog.didierstevens.com,2025-07-01T00:00:00+00:00,0.5944,0,1,1,1,0,0,1
https://blog.didierstevens.com/2025/06/14/update-virustotal-search-py-version-0-1-9/,Update: virustotal-search.py Version 0.1.9,blog.didierstevens.com,2025-06-14T00:00:00+00:00,0.5941,0,1,1,1,0,0,1
https://www.huntress.com/blog/utilizing-asns-for-hunting-and-response,Utilizing ASNs for Hunting & Response,www.huntress.com,2025-05-08T05:00:00+00:00,0.5933,1,1,2,2,0,0,1
https://thedfirreport.com/2024/12/02/the-curious-case-of-an-egg-cellent-resume/,The Curious Case of an Egg-Cellent Resume,thedfirreport.com,2024-12-02T01:50:57+00:00,0.5917,1,0,1,1,0,0,0
https://www.huntress.com/blog/mssql-to-screenconnect,MSSQL to ScreenConnect | Huntress,www.huntress.com,2024-03-28T00:00:00+00:00,0.5851,1,1,2,2,0,0,1
https://www.huntress.com/blog/time-travelers-busted-how-to-detect-impossible-travel-,Time Travelers Busted: How to Detect Impossible Travel | Huntress,www.huntress.com,2024-03-07T00:00:00+00:00,0.5847,1,1,2,2,0,0,1
https://www.huntress.com/blog/cve-2017-18362-arbitrary-sql-injection-in-mangeditsync-integration-ba142ff24f4d,CVE-2017-18362: Arbitrary SQL Execution in ManagedITSync Integration,www.huntress.com,2019-02-08T14:00:00+00:00,0.5831,1,1,2,2,1,0,0
https://www.huntress.com/blog/exploring-the-value-of-indicators-in-small-business-defense,Exploring the Value of Indicators In Small Business Defense,www.huntress.com,2023-12-07T00:00:00+00:00,0.5829,1,1,2,2,0,0,1
https://securelist.com/malware-report-q2-2025-mobile-statistics/117349/,IT threat evolution in Q2 2025. Mobile statistics,securelist.com,2025-09-05T09:00:26+00:00,0.58,1,0,1,1,0,0,0
https://krebsonsecurity.com/2025/09/18-popular-code-packages-hacked-rigged-to-steal-crypto/,"18 Popular Code Packages Hacked, Rigged to Steal Crypto",krebsonsecurity.com,2025-09-08T22:53:41+00:00,0.58,1,0,1,1,0,0,0
https://blog.qualys.com/category/qualys-insights,Shaping the Future of Cyber Risk Management: QSC Evolves to ROCon,blog.qualys.com,2025-09-08T21:00:16+00:00,0.58,1,0,1,1,0,0,0
https://www.sentinelone.com/labs/contagious-interview-threat-actors-scout-cyber-intel-platforms-reveal-plans-and-ops/,Contagious Interview | North Korean Threat Actors Reveal Plans and Ops by Abusing Cyber Intel Platforms,www.sentinelone.com,2025-09-04T09:55:04+00:00,0.58,1,0,1,1,0,0,0
https://blog.qualys.com/category/misc,Salesloft Drift Supply Chain Incident,blog.qualys.com,2025-09-06T19:00:41+00:00,0.58,1,0,1,1,0,0,0
https://blog.qualys.com/category/product-tech,Operationalizing Threat Exposure with Agentic AI: Meet Agent Nova,blog.qualys.com,2025-09-04T16:08:22+00:00,0.58,1,0,1,1,0,0,0
https://securelist.com/macos-security-and-typical-attacks/117367/,How attackers adapt to built-in macOS protection,securelist.com,2025-08-29T10:00:35+00:00,0.5799,1,0,1,1,0,0,0
https://securelist.com/vulnerabilities-and-exploits-in-q2-2025/117333/,Exploits and vulnerabilities in Q2 2025,securelist.com,2025-08-27T10:00:32+00:00,0.5798,1,0,1,1,0,0,0
https://securelist.com/automotive-security-trends-2025/117326/,Modern vehicle cybersecurity trends,securelist.com,2025-08-22T09:00:26+00:00,0.5797,1,0,1,1,0,0,0
https://securelist.com/new-phishing-and-scam-trends-in-2025/117217/,New trends in phishing and scams: how AI and social media are changing the game,securelist.com,2025-08-13T08:00:06+00:00,0.5795,1,1,2,2,0,0,1
https://blog.qualys.com/category/vulnerabilities-threat-research,"Microsoft and Adobe Patch Tuesday, August 2025 Security Update Review",blog.qualys.com,2025-08-12T18:47:36+00:00,0.5795,1,0,1,1,0,0,0
https://securelist.com/efimer-trojan/117148/,Scammers mass-mailing the Efimer Trojan to steal crypto,securelist.com,2025-08-08T09:00:01+00:00,0.5794,1,0,1,1,0,0,0
https://www.sentinelone.com/labs/smart-contract-scams-ethereum-drainers-pose-as-trading-bots-to-steal-crypto/,Smart Contract Scams | Ethereum Drainers Pose as Trading Bots to Steal Crypto,www.sentinelone.com,2025-08-05T10:00:12+00:00,0.5794,1,0,1,1,0,0,0
https://www.sentinelone.com/labs/ghost-in-the-zip-new-pxa-stealer-and-its-telegram-powered-ecosystem/,Ghost in the Zip | New PXA Stealer and Its Telegram-Powered Ecosystem,www.sentinelone.com,2025-08-04T10:00:23+00:00,0.5793,1,0,1,1,0,0,0
https://www.sentinelone.com/labs/chinas-covert-capabilities-silk-spun-from-hafnium/,China’s Covert Capabilities | Silk Spun From Hafnium,www.sentinelone.com,2025-07-30T10:00:31+00:00,0.5792,1,0,1,1,0,0,0
https://www.sentinelone.com/labs/macos-nimdoor-dprk-threat-actors-target-web3-and-crypto-platforms-with-nim-based-malware/,macOS NimDoor | DPRK Threat Actors Target Web3 and Crypto Platforms with Nim-Based Malware,www.sentinelone.com,2025-07-02T09:55:37+00:00,0.5787,1,0,1,1,0,0,0
https://www.darkreading.com/threat-intelligence/new-domains-salt-typhoon-unc4841,"45 New Domains Linked to Salt Typhoon, UNC4841",www.darkreading.com,2025-09-08T10:08:51+00:00,0.5783,1,1,2,2,0,0,1
https://www.sentinelone.com/labs/follow-the-smoke-china-nexus-threat-actors-hammer-at-the-doors-of-top-tier-targets/,Follow the Smoke | China-nexus Threat Actors Hammer At the Doors of Top Tier Targets,www.sentinelone.com,2025-06-09T09:55:54+00:00,0.5782,1,0,1,1,0,0,0
https://www.sentinelone.com/labs/top-tier-target-what-it-takes-to-defend-a-cybersecurity-company-from-todays-adversaries/,Top Tier Target | What It Takes to Defend a Cybersecurity Company from Today’s Adversaries,www.sentinelone.com,2025-04-28T09:55:19+00:00,0.5773,1,0,1,1,0,0,0
https://www.huntress.com/blog/hackers-no-hashing-randomizing-api-hashes-to-evade-cobalt-strike-shellcode-detection,Hackers No Hashing: Randomizing API Hashes to Evade Cobalt Strike Shellcode Detection,www.huntress.com,2022-02-16T00:00:00+00:00,0.57,1,1,2,2,0,0,1
https://www.huntress.com/blog/snakes-on-a-domain-an-analysis-of-a-python-malware-loader,Snakes on a Domain: An Analysis of a Python Malware Loader | Huntress,www.huntress.com,2021-08-17T00:00:00+00:00,0.5665,1,1,2,2,0,0,1
https://www.huntress.com/blog/rapid-response-mass-exploitation-of-on-prem-exchange-servers,Rapid Response: Mass Exploitation of On-Prem Exchange Servers | Huntress,www.huntress.com,2021-03-03T00:00:00+00:00,0.5634,1,1,2,2,0,0,1
https://www.huntress.com/blog/rare-look-inside-attacker-operation,An Attacker’s Blunder Gave Us a Look Into Their Operations,www.huntress.com,2025-09-09T05:00:00+00:00,0.5625,1,0,1,1,0,0,0
https://www.schneier.com/blog/archives/2025/09/signed-copies-of-rewiring-democracy.html,Signed Copies of Rewiring Democracy,www.schneier.com,2025-09-08T18:37:54+00:00,0.5625,1,0,1,1,0,0,0
https://www.schneier.com/blog/archives/2025/09/ai-in-government.html,AI in Government,www.schneier.com,2025-09-08T11:05:31+00:00,0.5625,1,0,1,1,0,0,0
https://www.huntress.com/blog/fake-anydesk-clickfix-metastealer-malware,From a Fake AnyDesk Installer to MetaStealer,www.huntress.com,2025-08-29T05:00:00+00:00,0.5624,1,0,1,1,0,0,0
https://www.schneier.com/blog/archives/2025/09/gpt-4o-mini-falls-for-psychological-manipulation.html,GPT-4o-mini Falls for Psychological Manipulation,www.schneier.com,2025-09-05T11:03:56+00:00,0.5624,1,0,1,1,0,0,0
https://blog.didierstevens.com/2025/09/01/overview-of-content-published-in-august-10/,Overview of Content Published in August,blog.didierstevens.com,2025-09-01T00:00:00+00:00,0.5624,0,0,0,0,0,0,0
https://www.schneier.com/blog/archives/2025/09/1965-cryptanalysis-training-workbook-released-by-the-nsa.html,1965 Cryptanalysis Training Workbook Released by the NSA,www.schneier.com,2025-09-02T11:08:48+00:00,0.5624,1,0,1,1,0,0,0
https://www.troyhunt.com/weekly-update-467/,Weekly Update 467,www.troyhunt.com,2025-08-31T10:28:10+00:00,0.5623,0,0,0,0,0,0,0
https://www.troyhunt.com/home-assistant-ubiquiti-ai-home-automation-magic/,Home Assistant + Ubiquiti + AI = Home Automation Magic,www.troyhunt.com,2025-08-27T07:37:51+00:00,0.5623,0,0,0,0,0,0,0
https://www.huntress.com/blog/what-is-threat-hunting,What Is Threat Hunting? | Huntress,www.huntress.com,2025-08-25T17:00:00+00:00,0.5623,1,0,1,1,0,0,0
https://www.huntress.com/blog/google-gemini-phishing-risks,Should MSPs Turn Off Google Gemini? Gemini Flaw Hijacks Email Summaries,www.huntress.com,2025-08-26T15:00:00+00:00,0.5623,1,0,1,1,0,0,0
https://www.schneier.com/blog/archives/2025/08/baggage-tag-scam.html,Baggage Tag Scam,www.schneier.com,2025-08-29T11:01:15+00:00,0.5623,1,0,1,1,0,0,0
https://www.huntress.com/blog/journey-to-center-of-dark-web-tradecraft-tuesday-recap,Join Huntress' John Hammond & Dave Kleinatland on a Journey of the Dark Web,www.huntress.com,2025-08-27T05:00:00+00:00,0.5623,1,0,1,1,0,0,0
https://www.troyhunt.com/weekly-update-466/,Weekly Update 466,www.troyhunt.com,2025-08-25T06:12:57+00:00,0.5622,0,0,0,0,0,0,0
https://www.huntress.com/blog/data-breach-statistics,90 Business-Critical Data Breach Statistics [2025] | Huntress,www.huntress.com,2025-08-15T16:00:00+00:00,0.5621,1,0,1,1,0,0,0
https://www.troyhunt.com/weekly-update-465/,Weekly Update 465,www.troyhunt.com,2025-08-16T22:06:35+00:00,0.562,0,0,0,0,0,0,0
https://www.troyhunt.com/that-16-billion-password-story-aka-data-troll/,"That 16 Billion Password Story (AKA ""Data Troll"")",www.troyhunt.com,2025-08-13T19:46:03+00:00,0.562,0,0,0,0,0,0,0
https://www.troyhunt.com/get-pwned-get-local-advice-from-a-trusted-gov-source/,"Get Pwned, Get Local Advice From a Trusted Gov Source",www.troyhunt.com,2025-08-13T02:37:14+00:00,0.562,0,0,0,0,0,0,0
https://www.huntress.com/blog/navigating-cmmc-compliance-in-2025-how-huntress-helps,Huntress for CMMC Compliance,www.huntress.com,2025-08-13T13:00:00+00:00,0.562,1,0,1,1,0,0,0
https://www.huntress.com/blog/identify-recruiting-scams-and-how-huntress-fights-back,How to Identify Recruiting Scams and How Huntress Fights Back,www.huntress.com,2025-08-05T04:00:00+00:00,0.5619,1,0,1,1,0,0,0
https://www.troyhunt.com/weekly-update-464/,Weekly Update 464,www.troyhunt.com,2025-08-12T03:26:47+00:00,0.5619,0,0,0,0,0,0,0
https://www.troyhunt.com/welcoming-guardio-to-have-i-been-pwneds-partner-program/,Welcoming Guardio to Have I Been Pwned's Partner Program,www.troyhunt.com,2025-08-05T19:55:34+00:00,0.5618,0,0,0,0,0,0,0
https://www.troyhunt.com/weekly-update-463/,Weekly Update 463,www.troyhunt.com,2025-08-03T07:12:24+00:00,0.5618,0,0,0,0,0,0,0
https://www.huntress.com/blog/intrusion-analysis-methodology,Information to Insights: Intrusion Analysis Methodology,www.huntress.com,2025-07-30T04:00:00+00:00,0.5617,1,0,1,1,0,0,0
https://blog.didierstevens.com/2025/08/01/overview-of-content-published-in-july-10/,Overview of Content Published in July,blog.didierstevens.com,2025-08-01T19:31:24+00:00,0.5617,0,0,0,0,0,0,0
https://suricata.io/2025/07/23/suricata-8-always-evolving-constantly-improving/,"Suricata 8: Always evolving, constantly improving!",suricata.io,2025-07-23T16:34:06+00:00,0.5616,1,0,1,1,0,0,0
https://www.troyhunt.com/weekly-update-462/,Weekly Update 462,www.troyhunt.com,2025-07-28T10:37:36+00:00,0.5616,0,0,0,0,0,0,0
https://www.huntress.com/blog/cybercrime-trends,The 2025 Cybercrime Report: 9 Emerging Trends + Statistics | Huntress,www.huntress.com,2025-07-17T14:00:00+00:00,0.5615,1,0,1,1,0,0,0
https://www.troyhunt.com/11-years-of-microsoft-regional-director-and-15-years-of-mvp/,11 Years of Microsoft Regional Director and 15 Years of MVP,www.troyhunt.com,2025-07-22T09:58:19+00:00,0.5615,0,0,0,0,0,0,0
https://www.huntress.com/blog/rmm-gateway-for-bulk-attacks-on-msp-customers-part-2,"Remote Monitoring and Management Tools: A Gateway for Bulk Attacks on MSP Customers, Pt. 2",www.huntress.com,2025-07-17T05:00:00+00:00,0.5615,1,0,1,1,0,0,0
https://www.troyhunt.com/weekly-update-461/,Weekly Update 461,www.troyhunt.com,2025-07-20T07:04:25+00:00,0.5615,0,0,0,0,0,0,0
https://www.troyhunt.com/welcoming-aura-to-have-i-been-pwneds-partner-program/,Welcoming Aura to Have I Been Pwned's Partner Program,www.troyhunt.com,2025-07-16T20:54:38+00:00,0.5614,0,0,0,0,0,0,0
https://suricata.io/2025/07/08/suricata-8-0-0-released/,Suricata 8.0.0 released,suricata.io,2025-07-08T17:00:38+00:00,0.5613,1,0,1,1,0,0,0
https://suricata.io/2025/07/08/suricata-7-0-11-released/,Suricata 7.0.11 released,suricata.io,2025-07-08T14:59:30+00:00,0.5613,1,0,1,1,0,0,0
https://blog.didierstevens.com/2025/07/06/quickpost-12v-portable-power-station/,Quickpost: 12V Portable Power Station,blog.didierstevens.com,2025-07-06T09:18:18+00:00,0.5612,0,0,0,0,0,0,0
https://www.huntress.com/blog/remote-monitoring-management-tools-gateway-for-attacks-on-msp-pt-1,Remote Monitoring and Management Tools: A Gateway for Bulk Attacks on MSP Customers,www.huntress.com,2025-07-02T05:00:00+00:00,0.5612,1,0,1,1,0,0,0
https://www.huntress.com/blog/ai-friend-faux-tradecraft-tuesday-recap,AI: Friend or Faux in Cybersecurity? Huntress Tradecraft Tuesday,www.huntress.com,2025-06-30T05:00:00+00:00,0.5611,1,0,1,1,0,0,0
https://www.huntress.com/blog/openai-court-order-cybersecurity-privacy,What the OpenAI Court Order Means for Cybersecurity and Privacy,www.huntress.com,2025-07-01T15:00:00+00:00,0.5611,1,0,1,1,0,0,0
https://blog.didierstevens.com/2025/07/02/quickpost-doorbell-condensation/,Quickpost: Doorbell & Condensation,blog.didierstevens.com,2025-07-02T00:00:00+00:00,0.5611,0,0,0,0,0,0,0
https://www.huntress.com/blog/managed-itdr-supports-ad-synced-identity-disablement,Huntress Managed ITDR Supports AD-Synced Identity Disablement,www.huntress.com,2025-06-24T05:00:00+00:00,0.561,1,0,1,1,0,0,0
https://suricata.io/2025/06/24/suricata-keyword-update-viewing-entropy-values/,Suricata keyword update: viewing entropy values,suricata.io,2025-06-24T17:05:42+00:00,0.561,1,0,1,1,0,0,0
https://www.huntress.com/blog/inside-bluenoroff-web3-intrusion-analysis,Inside the BlueNoroff Web3 macOS Intrusion Analysis,www.huntress.com,2025-06-18T05:00:00+00:00,0.5609,1,0,1,1,0,0,0
